Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
7778271,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,LCA,AMR,Americas,YEAR,2020,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,3.96,3.96,,,,2025-08-15T15:17:19Z,2020,2020-01-01,2020-12-31
7780418,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,DMA,AMR,Americas,YEAR,2014,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,2.13,2.13,,,,2025-08-15T15:17:19Z,2014,2014-01-01,2014-12-31
7782095,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_cat,,,,,,,No change,,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7782716,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,CYP,EUR,Europe,YEAR,2018,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,1.79,1.79,,,,2025-08-15T15:17:19Z,2018,2018-01-01,2018-12-31
7798121,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,MWI,AFR,Africa,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,. . .,,,,,2025-08-15T15:17:19Z,2016,2016-01-01,2016-12-31
7799210,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,ISL,EUR,Europe,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_cat,,,,,,,No,,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7800479,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,LCA,AMR,Americas,YEAR,2022,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,3.22,3.22,,,,2025-08-15T15:17:19Z,2022,2022-01-01,2022-12-31
7804293,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,LBN,EMR,Eastern Mediterranean,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_trend_growth_rate,,,,,,,-9.05,-9.05,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7819735,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,NIU,WPR,Western Pacific,YEAR,2024,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,. . .,,,,,2025-08-15T15:17:19Z,2024,2024-01-01,2024-12-31
7821046,TOBACCO_MPOWER_R_AFFORDABILITY,COUNTRY,NIU,WPR,Western Pacific,YEAR,2016,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_afford_gdp,,,,,,,. . .,,,,,2025-08-15T15:17:19Z,2016,2016-01-01,2016-12-31
